no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
0,k***i,我买的时候是黑色包装，现在看到的是蓝色包装。  4月3号下单，预计16号送货，结果很快11号发货，13号就到货了。,2015-4-21 10:18,1,0,0,1,0,0,1
1,w***9,就是太碎小了，味道还可以,2015-4-21 7:49,0,1,0,0,0,1,1
2,黄***6,正品！质量超好！产品看起来很高级！包装很安全！老板很快地回复我提出的询问。以后会在这家店继续采购。价格又比在外面的市场更优惠。目前为止，这个店是最好的。我从来不会给太多好评的。这家店是其中之一。,2015-4-20 19:39,1,1,1,1,0,0,0
3,c***卞,好评哦，东西很好，包装精美，发货也很快，茶叶很好喝，以后买龙井就你家了,2015-4-20 8:39,1,1,0,1,0,0,0
4,有***人,不是很满意。，茶叶叶片特别大！,2015-4-19 15:12,0,1,0,0,0,0,1
5,t***2,几年的老客户了！龙井就认准你家了！,2015-4-18 17:31,0,0,0,0,0,1,0
6,h***1,二泡后有香味，不是炒豆香味,2015-4-18 11:18,0,1,0,0,0,0,1
7,罗***8,还没喝，冲品牌先好评,2015-4-18 9:56,0,0,0,0,0,1,0
8,灵***浪,买了好几次了，挺好,2015-4-18 0:25,0,0,0,0,0,0,0
9,t***g,不错买的雨前一级给的明前特级，大赞?,2015-4-17 17:50,0,0,0,0,0,0,1
10,h***8,茶叶很好，口感清香，回甘不错，叶底青绿，好茶。,2015-4-17 15:12,0,1,0,0,0,0,0
11,l***6,等了半个月，茶还是不错咯,2015-4-17 9:19,0,1,0,0,1,0,1
12,张***城,、、、、、、、、、、、、、、、、、、、、、、、、、,2015-4-16 21:24,0,0,0,0,0,0,0
13,l***8,确认是西湖龙井，味道还可以，根太多，性价比一般。,2015-4-16 20:21,0,1,1,0,0,0,1
14,姚***浩,good!,2015-4-16 15:55,0,0,0,0,0,0,0
15,e***r,不错,2015-4-16 9:29,0,0,0,0,0,0,0
16,y***f,蛮好的，包装也不错。打开一看，就知道是名牌正品，我很满意。,2015-4-16 9:23,1,0,0,0,0,1,0
17,y***8,茶叶很不错，味道也很香,2015-4-15 11:40,0,1,0,0,0,0,0
18,d***s,包装精美，茶的味道也很好，是新茶，下次还会来的。,2015-4-15 8:56,1,1,0,0,0,0,0
19,田***1,128买了罐茶叶末！香味异常！,2015-4-14 20:59,0,1,1,0,0,0,1
20,c***y,多次购买很好，一直买这家~就是价格低点更好~ 很好不错~,2015-5-18 18:08,0,0,1,0,0,0,1
21,s***1,不错,2015-5-18 17:27,0,0,0,0,0,0,0
22,q***l,不错，还送了赠饮包！！！！！,2015-5-16 18:12,0,0,0,0,0,1,0
23,w***1,很好的茶叶，很香，第二次来买了。,2015-5-15 10:57,0,1,0,0,0,0,0
24,8***g,是新茶;不错以后还会买的。,2015-5-13 20:13,0,0,0,0,0,0,0
25,豆***o,好评,2015-5-8 18:58,0,0,0,0,0,0,0
26,z***2,还行..,2015-5-6 22:25,0,0,0,0,0,0,0
27,l***拍,非常好！,2015-5-5 15:49,0,0,0,0,0,0,0
28,a***8,满意,2015-5-5 15:45,0,0,0,0,0,0,0
29,m***尘,茶叶味道还不错，就是有点碎，卢正浩的茶叶买了两次了，是正品！！,2015-5-4 21:14,0,1,0,0,0,0,1
30,z***5,很不错的茶，第二次购买了。值得信赖。,2015-5-4 9:57,0,0,0,0,0,0,0
31,洪***8,口感清香 价格实惠,2015-4-29 22:29,0,1,1,0,0,0,0
32,宽***0,好评,2015-4-28 9:15,0,0,0,0,0,0,0
33,f***l,口味还不错，对得起这个价格啦！,2015-4-27 21:06,0,1,1,0,0,0,0
34,h***8,客服态度蛮横 茶叶质量一般，还不如去年108的茶叶好喝、口感也一般 发货也慢 只能给个差评了,2015-4-27 19:19,0,1,0,1,0,0,1
35,a***0,一般,2015-4-26 21:49,0,0,0,0,0,0,0
36,z***3,帮朋友买的，朋友说充其量是二级茶，算不上一级,2015-4-26 20:20,0,0,0,0,0,1,1
37,李***列,ok ok ok,2015-4-26 14:57,0,0,0,0,0,0,0
38,w***6,茶叶是正品。,2015-4-25 11:22,0,0,0,0,0,1,0
39,j***5,还可以吧！帮人买的,2015-4-22 9:25,0,0,0,0,0,0,2
40,c***3,一直在喝，一如即往的好。,2015-6-5 9:37,0,0,0,0,0,0,0
41,d***3,买了好多次了，不懂茶，感觉味道不错,2015-6-3 8:01,0,1,0,0,0,0,0
42,s***2,速度太幔，还要加收运费，影响了喝茶的心情!!!,2015-6-2 7:07,0,0,0,1,0,0,1
43,s***8,不错香 好喝,2015-6-1 22:56,0,1,0,0,0,0,0
44,郭***0,包装精美，还有精美礼盒相送，超值啊，茶品很好，以后就你家啦 服务很好,2015-6-1 9:30,1,1,0,1,0,1,0
45,g***2,收到了茶叶，太忙了，还没有拆封，不知道泡出来怎么样，应该会不错吧。先5分，再来追评。 很好,2015-6-1 8:41,0,0,0,0,0,0,2
46,z***1,还没开，应该不错，好评！,2015-5-31 22:19,0,0,0,0,0,0,2
47,w***7,老客户了，品质一如以往的好,2015-5-30 21:13,0,1,0,0,0,0,0
48,六***1,茶叶很好，味道不错......,2015-5-30 11:09,0,1,0,0,0,0,0
49,t***8,茶是新茶，但口感不怎样，再就是碎叶太多，感觉不满意。,2015-5-29 12:45,0,1,0,0,0,0,1
50,m***g,喝着感觉还不错，物流非常快,2015-5-28 19:59,0,1,0,0,1,0,0
51,z***9,对此商品很满意,2015-5-28 19:34,0,1,0,0,0,0,0
52,c***5,老客户，很不错的茶叶，值得信赖,2015-5-28 6:21,0,1,0,0,0,0,0
53,z***a,口感很好，很不错！,2015-5-24 20:53,0,1,0,0,0,0,0
54,王***d,同上,2015-5-24 18:32,0,0,0,0,0,0,0
55,呱***9,刚收到，看着还行,2015-5-22 16:50,0,0,0,0,0,1,2
