no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
0,2***t,"很久没有喝龙井了,还是老味道,正点",2015-1-23 11:24,0,1,0,0,0,0,0
1,张***8,送人的，不能拆。应该不会太差吧 好歹也是个牌子 对不对 包装还可以 我挺喜欢的 希望过段时间别人喝着也好 好,2015-1-23 11:06,1,0,0,0,0,1,2
2,l***g,包装很好，还未喝，喝了再评。物流很快，赞一个。 不错。,2015-1-23 11:05,1,0,0,0,1,0,0
3,m***8,不错,2015-1-23 10:42,0,0,0,0,0,0,0
4,大***7,礼包里是藕粉，本来还以为是茶叶呢，别的都还行。,2015-1-23 10:36,0,0,0,0,0,1,0
5,红***2,很好的，包装灌蛮大气的，给五分。,2015-1-23 10:26,1,0,0,0,0,0,0
6,m***2,很好，发货很快,2015-1-23 10:22,0,0,0,1,0,0,0
7,t***2,第三次买了 家人说很好 继续支持,2015-1-23 10:14,0,0,0,0,0,1,0
8,d***3,差的色通透嫩绿，口感香醇这个价位的茶挺好了，这已经是第三次购买了。,2015-1-23 9:38,0,1,1,0,0,0,0
9,哥***兰,挺好,2015-1-23 8:29,0,0,0,0,0,0,0
10,晓***城,口感不错，好评 好评,2015-1-23 7:43,0,1,0,0,0,0,0
11,茵***定,不用多说了在贵店买了n次了,2015-1-23 7:22,0,0,0,0,0,1,0
12,t***9,多次购买了 相信卢正浩 好评！,2015-1-23 1:46,0,0,0,0,0,1,0
13,x***2,茶叶很好,2015-1-22 23:56,0,1,0,0,0,0,0
14,c***x,还不错,2015-1-22 23:06,0,0,0,0,0,0,0
15,方***9,卢正浩茶叶，一直在喝，质量杠杠的，回头客了，一直关注着，喝完再来。五分，必须滴。 沟通顺畅,2015-1-22 22:34,0,1,0,1,0,1,0
16,游***k,不错,2015-1-22 22:27,0,0,0,0,0,0,0
17,t***2,茶叶很不错，包装很好，还送了五袋藕粉，也很好吃。,2015-1-22 22:02,1,1,0,0,0,1,0
18,h***i,茶叶很好，包装也不错，老爸喜欢的,2015-1-22 21:25,1,1,0,0,0,0,0
19,达***z,还行,2015-1-22 20:33,0,0,0,0,0,0,0
20,f***6,挺好，感觉不错。还有礼品包，很实惠,2015-1-23 16:16,0,0,1,0,0,1,0
21,t***4,卖家发货很快，包装也满意，一些细节让人很贴心，虽然还没喝，先好评，,2015-1-23 16:03,1,0,0,1,0,0,0
22,w***8,味道不错,2015-1-23 15:38,0,1,0,0,0,0,0
23,刘***8,茶叶很好，价钱也不贵，还送小礼品，提袋。和描述的完全一致。已经是第二次买他家的茶叶了，以后会经常购买的。快递不给力，已经到了，都没人给派送，好在离的不远，自己去取的。,2015-1-23 15:12,0,1,1,0,1,1,1
24,七***1,茶叶跟描述的一样，还送了藕粉，好。,2015-1-23 15:11,0,0,0,0,0,1,0
25,纤***娜,好喝,2015-1-23 15:09,0,1,0,0,0,0,0
26,赵***7,还不错，性价比高。,2015-1-23 14:37,0,0,1,0,0,0,0
27,h***m,个人感觉还是不错的。,2015-1-23 13:57,0,0,0,0,0,0,0
28,王***1,很好,2015-1-23 13:55,0,0,0,0,0,0,0
29,亮***8,包装专业，发货快，让人放心的品牌。茶叶回味悠长，爽口，是不可多得的好茶。,2015-1-23 13:44,1,1,0,1,0,1,0
30,狂***傻,老顾客了，不错,2015-1-23 12:43,0,0,0,0,0,1,0
31,泰***岩,今年各品种加起来得十斤吧，D包何时搞活动啊，今年把货清完明年卖新茶了！,2015-1-23 12:36,0,0,0,0,0,1,0
32,4***y,一如既往的好，已经买了N次了。,2015-1-23 12:34,0,0,0,0,0,0,0
33,t***8,,2015-1-23 12:13,0,0,0,0,0,0,0
34,暗***罗,应该不错吧！,2015-1-23 12:10,0,0,0,0,0,0,0
35,y***i,宝贝是送人的，吃了才知道好不好。配的包装袋有点小，2个盒子放进去太挤了。谢谢送的小礼物。先5分。,2015-1-23 11:51,0,0,0,0,0,1,1
36,钟***成,速度很快，茶叶也还好吧,2015-1-23 11:46,0,1,0,1,0,0,0
37,矮***七,还未品尝，应该不会错，感谢赠品。,2015-1-23 11:36,0,0,0,0,0,1,0
38,z***2,不错！就是这个口味,2015-1-23 11:29,0,1,0,0,0,0,0
39,h***0,口感一般，这价钱马马虎虎，也许是上半年的茶吧,2015-1-23 11:27,0,1,1,0,0,0,1
40,刘***珠,第二次购买了，外形是一般，不过口感还行，这些卖家都如实告知了，卖家服务很热情，这次还送了小礼物，真是不错的卖家。,2015-1-24 11:54,0,1,0,1,0,1,1
41,l***1,还行，送人用的，习惯性全5分！,2015-1-24 10:02,0,0,0,0,0,0,2
42,清***月,老爸已经收到了，冲喝了一下，感觉很不错，卖家还送了小礼物，全五分好评！还想买两份，不知道卖家还有活动没？ 客服人员很好，比较耐心，态度也很好，由于物流问题麻烦不少客服人员，谢谢啦！,2015-1-24 9:21,0,1,0,1,1,1,0
43,花***l,上次买过一次纸袋包装的 很好 这次是桶装的 也很好 字迹清晰没有磕碰 送了藕粉 还没吃,2015-1-24 9:01,1,0,0,0,0,1,0
44,s***m,物流给力，看上去不错，还送了一小袋，送岳父的，喝了再来评价,2015-1-24 8:23,0,0,0,0,1,1,0
45,z***n,好几次购买了,2015-1-24 8:19,0,0,0,0,0,0,0
46,十***码,好,2015-1-24 4:21,0,0,0,0,0,0,0
47,w***w,宝贝一如既往的好，快递真的应该换一换了，申通真是垃圾！,2015-1-24 1:32,0,0,0,0,1,0,1
48,t***2,喝着还不错，还送了一个赠品，已经在卢正浩买了好几次茶叶了，都差不多,2015-1-23 23:30,0,0,0,0,0,1,0
49,c***u,这家的茶叶很好。,2015-1-23 22:43,0,1,0,0,0,0,0
50,果***1,送给长辈的 应该不错 店家还送了杭州的藕粉 好暖心 还会再来的,2015-1-23 22:07,0,0,0,0,0,1,0
51,f***l,包装很好！,2015-1-23 20:17,1,0,0,0,0,0,0
52,r***g,很好的茶叶,2015-1-23 19:06,0,1,0,0,0,0,0
53,j***u,第二次买了，很不错啊~~茶很好喝，物有所值啊~~哈哈~~还送了礼包，谢谢啦~~~,2015-1-23 18:08,0,1,0,0,0,1,0
